File,ID,Site,District,State,Year,Field,Dated,Latitude,Longitude,Accuracy,Ins_ID,Institute,Institute-2,Institute-3,Institute-4,Team,Archaeologist,Archaeologist-2,Archaeologist-3,Archaeologist-4,Archaeologist-5,Archaeologist-6,Archaeologist-7,Notes,Reference,Source
IAR_1950s_160111_clean.csv,,Jivani,Bhavnagar,Gujarat,1960,Exploration,Harappan,21.764473,72.15193,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Vaharvo,Bhavnagar,Gujarat,1960,Exploration,Harappan,21.764473,72.15193,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Lakhan Timbo,Jamnagar,Gujarat,1960,Exploration,Harappan,22.470702,70.05773,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Tarana,Jamnagar,Gujarat,1960,Exploration,Harappan,22.738063,70.484844,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Khakhra Dera,Kutch,Gujarat,1960,Exploration,Harappan,23.733733,69.859741,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Lakhpat,Kutch,Gujarat,1960,Exploration,Harappan,23.814453,68.769153,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Mevasa,Kutch,Gujarat,1960,Exploration,Vasai,23.399661,70.746583,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Gadhada-I,Rajkot,Gujarat,1960,Exploration,Harappan,22.446599,70.681533,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Gadhada-2,Rajkot,Gujarat,1960,Exploration,Harappan,22.303895,70.80216,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Gadhada-3,Rajkot,Gujarat,1960,Exploration,Harappan,22.303895,70.80216,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Khakhra Bela-1,Rajkot,Gujarat,1960,Exploration,Harappan,22.303895,70.80216,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Khakhra Bela-2,Rajkot,Gujarat,1960,Exploration,RP,22.303895,70.80216,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Khakhra Bela-3,Rajkot,Gujarat,1960,Exploration,Harappan,22.303895,70.80216,3,3,Government of Gujarat,,,,Department of Archaeology,JM Nanavati,,,,,,,,IAR 1961: 6-8,
IAR_1950s_160111_clean.csv,,Devnimori,Sabarkantha,Gujarat,1960,Excavation,Vihara,23.670614,73.397394,3,2,"MS University, Baroda",,,,,B Subbarao,RN Mehta,SN Chowdhary,SC Malik,KM Hegde,,,,IAR 1961: 8-11,
IAR_1950s_160111_clean.csv,,Burzahom,Srinagar,Jammu and Kashmir,1960,Excavation,Megalithic,34.125541,74.944258,3,1,Survey,,,,Frontier Circle,TN Khazanchi,Raghbir Singh,KN Srivastava,,,,,,IAR 1961: 11,
IAR_1950s_160111_clean.csv,,Betwa banks,Guna,Madhya Pradesh,1960,Exploration,Paleolithic,24.63482,77.297978,3,2,Deccan College,,,,,,,,,,,,,IAR 1961: 13,
IAR_1950s_160111_clean.csv,,Bina banks,Sagar,Madhya Pradesh,1960,Exploration,Paleolithic,23.838805,78.737807,3,2,Deccan College,,,,,,,,,,,,,IAR 1961: 13,
IAR_1950s_160111_clean.csv,,Dhasan banks,Vidisha,Madhya Pradesh,1960,Exploration,Paleolithic,23.52511,77.808136,3,2,Deccan College,,,,,Rameshwar Singh,,,,,,,,IAR 1961: 13,
IAR_1950s_160111_clean.csv,,Adamgarh,Hoshangabad,Madhya Pradesh,1960,Excavation,Rock-shelters,22.744108,77.736967,3,1,Survey,,,,Prehistory Branch & Central Circle,RV Joshi,MD Khare,,,,,,,IAR 1961: 13,
IAR_1950s_160111_clean.csv,,Manot,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.181467,79.986407,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Mandla,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.416804,79.959838,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Bahmni,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.181467,79.986407,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Bheraghat,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.13059,79.802357,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Lametaghat,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.109891,79.830769,5,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Tilwaraghat,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.109412,79.874312,5,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Nimkhera,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.098148,79.996194,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Saliwara,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.005273,79.902478,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Sakri,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.107832,79.780638,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Kastara,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.122413,80.312954,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Devakachar,Narsinghpur,Madhya Pradesh,1960,Exploration,Paleolithic,22.946557,79.194353,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Ratikarar,Narsinghpur,Madhya Pradesh,1960,Exploration,Paleolithic,22.990127,79.10122,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Barmanghat,Narsinghpur,Madhya Pradesh,1960,Exploration,Paleolithic,23.063234,78.990956,5,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Jhilpiparia,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,22.744108,77.736967,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Sandia,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,22.911497,78.35151,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Seoni,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,22.906358,78.341552,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Hoshangabad,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,22.744108,77.736967,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Dongarwara,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,22.744108,77.736967,3,2,University of Calcutta,,,,Department of Anthropology,D Sen,,,,,,,,IAR 1961: 13-17,
IAR_1950s_160111_clean.csv,,Eran,Sagar,Madhya Pradesh,1960,Excavation,Microliths,24.088986,78.164994,3,2,University of Saugor,,,,,KD Bajpai,S Pandey,UV Singh,,,,,,IAR 1961: 17,
IAR_1950s_160111_clean.csv,,Pushpattur,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Vilakethi,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Pasur,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,11.279964,77.124067,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Kongalnagaram,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,10.67589,77.190931,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Nattukkalpalayam,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Sircar-Periapalayam,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Mukasi-Pidariyur,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Vilakethi,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Kodumanal,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,Dharmapuri,Coimbatore,Tamil Nadu,1960,Exploration,Urn Burial,11.016845,76.955832,3,1,Survey,,,,Southern Circle,VN Srinivasa Desikan,,,,,,,,IAR 1961: 18,
IAR_1950s_160111_clean.csv,,T. Puduppatti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.719792,78.071255,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Sivarakkottai,Madurai,Tamil Nadu,1960,Exploration,Cists,9.739625,77.983858,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,T. Kallupatti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.721362,77.855309,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Tidian,Madurai,Tamil Nadu,1960,Exploration,Cists,9.959403,78.134802,5,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Karuvelampetti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.925201,78.119775,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Anaikkarapatti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.925201,78.119775,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Chennampatti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.676895,78.0281,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Krisalkalampatti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.925201,78.119775,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Kodangipatti,Madurai,Tamil Nadu,1960,Exploration,Cists,10.11665,78.15003,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Virachinnammalpuram,Madurai,Tamil Nadu,1960,Exploration,Cists,9.925201,78.119775,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Munandipatti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.936006,77.940311,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Kuraiyu,Madurai,Tamil Nadu,1960,Exploration,Cists,9.925201,78.119775,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Pudur,Madurai,Tamil Nadu,1960,Exploration,BRW,9.29245,78.135087,5,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Kottaipatti,Madurai,Tamil Nadu,1960,Exploration,Cists,9.79494,77.790263,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Salippapillaiyarnattam,Madurai,Tamil Nadu,1960,Exploration,BRW,9.925201,78.119775,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Mudalakkampatti,Madurai,Tamil Nadu,1960,Exploration,Russet Ware,9.925201,78.119775,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Araattampatti,Madurai,Tamil Nadu,1960,Exploration,Russet Ware,10.037649,78.285342,3,1,Survey,,,,,,,,,,,,,,
IAR_1950s_160111_clean.csv,,Astagaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.671166,74.502792,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Baburdi,Ahmednagar,Maharashtra,1960,Exploration,Microliths,18.637782,74.636749,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Chikalthan,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.369225,74.411525,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Daithangunjale,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Daradgaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.164194,74.856561,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Gadirgaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,18.748115,74.638579,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Ganjibhovaro,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Gunore,Ahmednagar,Maharashtra,1960,Exploration,Microliths,18.909139,74.305955,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Hange,Ahmednagar,Maharashtra,1960,Exploration,Microliths,18.999188,74.522159,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Jambhali,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.311991,74.552187,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Javale,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Kohokadi,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Kurund,Ahmednagar,Maharashtra,1960,Exploration,Microliths,18.857412,74.376341,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Mhase-Khurd,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Mungse,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Nighoj,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.788535,74.473078,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Rayatale,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Rui Chattrapati,Ahmednagar,Maharashtra,1960,Exploration,Microliths,18.912427,74.555849,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Shahajapur,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.304206,75.180804,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Shrusule,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Sirkanegaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Thadi,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.905499,74.355815,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Vadner-Budruk,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Vaghunde-Khurd,Ahmednagar,Maharashtra,1960,Exploration,Microliths,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Walwane,Ahmednagar,Maharashtra,1960,Exploration,Microliths,18.943966,74.562558,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Jategaon,Ahmednagar,Maharashtra,1960,Exploration,BRW,18.921209,74.446701,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Mahisgaon,Ahmednagar,Maharashtra,1960,Exploration,BRW,19.190665,75.069875,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Palwe-Khurd,Ahmednagar,Maharashtra,1960,Exploration,BRW,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Sultanpur,Ahmednagar,Maharashtra,1960,Exploration,BRW,18.950472,74.4848,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Tarabad,Ahmednagar,Maharashtra,1960,Exploration,BRW,19.397922,74.500184,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Rotegaon-Gerpal,Ahmednagar,Maharashtra,1960,Exploration,BRW,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Vajewade,Ahmednagar,Maharashtra,1960,Exploration,BRW,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Wavrat,Ahmednagar,Maharashtra,1960,Exploration,BRW,19.095208,74.749592,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Bhalauni,Ahmednagar,Maharashtra,1960,Exploration,Sculptures,19.116327,74.547793,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Malkup,Ahmednagar,Maharashtra,1960,Exploration,Sculptures,19.11789,74.519595,3,1,Survey,,,,,BP Bopardikar,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Hathi Well,Ahmednagar,Maharashtra,1960,Exploration,Paleolithic,19.095208,74.749592,3,2,Deccan College,,,,,HD Sankalia,,,,,,,,IAR 1961: 19,
IAR_1950s_160111_clean.csv,,Nevasa,Ahmednagar,Maharashtra,1960,Excavation,Chalcolithic,19.551177,74.928106,3,2,Deccan College,,,,,HD Sankalia,SB Deo,ZA Ansari,GG Majumdar,MS Mate,SN Rajguru,,,IAR 1961: 19-22,
IAR_1950s_160111_clean.csv,,Kandivli,Bombay Suburban,Maharashtra,1960,Exploration,Microliths,19.204516,72.85201,3,2,Deccan College,,,,,HD Sankalia,GC Mohapatra,VN Misra,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Madh,Bombay Suburban,Maharashtra,1960,Exploration,Microliths,19.164008,72.789509,3,2,Deccan College,,,,,HD Sankalia,GC Mohapatra,VN Misra,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Yerangal Point,Bombay Suburban,Maharashtra,1960,Exploration,Microliths,19.17056059,77.00983394,,2,Deccan College,,,,,HD Sankalia,GC Mohapatra,VN Misra,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Papamiya-Tekdi,Chanda,Maharashtra,1960,Exploration,Microliths,19.363617,74.933752,3,1,Survey,,,,South eastern Circle,LK Srinivasan,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Jhari-Mangml,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Ambeneri,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Belgaon-Bhoyar,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Bhatala,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Bothli,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Chichghat,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Chikli,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Dabkaheti,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Kemjai,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Khaparla-Khurd,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Khapri,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Mahalgaon,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Minjhari,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Paradpar,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Rengabodi,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Sonegaon,Chanda,Maharashtra,1960,Exploration,Paleolithic,17.692397,74.007007,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Sumthana,Chanda,Maharashtra,1960,Exploration,Paleolithic,20.091747,79.149907,5,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Titwi,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Umri,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Urkud-par,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Usegaon,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Kudholi,Chanda,Maharashtra,1960,Exploration,Paleolithic,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Khandala,Chanda,Maharashtra,1960,Exploration,Microliths,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Peth-Bhansuli,Chanda,Maharashtra,1960,Exploration,Microliths,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Wowala,Chanda,Maharashtra,1960,Exploration,Microliths,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Chak-Vithalwada,Chanda,Maharashtra,1960,Exploration,Microliths,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
IAR_1950s_160111_clean.csv,,Rajura,Chanda,Maharashtra,1960,Exploration,Microliths,19.363617,74.933752,3,1,Survey,,,,,,,,,,,,,IAR 1961: 22-26,
